date,title,body
2005-03-16,WebMoney決済ｻｰﾋﾞｽ一時停止のお知らせ,"WebMoney決済ｻｰﾋﾞｽ一時停止のお知らせ
2005年4月12日(火)AM3:00～AM4:00､WebMoneyのﾈｯﾄﾜｰｸ増強工事のため､WebMoney決済ｻｰﾋﾞｽを含むWebmoneyの全ｻｰﾋﾞｽが一時停止致します｡"
2005-03-28,迷惑メールに関して,@jig.jpのドメインを使用して迷惑メールを送っている業者がいるようです。弊社とは一切関係ございません。気になる方はjigbsupport@jig.jpをアドレス指定受信してください。宜しくお願いいたします。
2005-03-31,個人情報保護法施行に関して,"個人情報保護法施行に関して 
個人情報保護法に基づきプライバシーポリシーを変更いたしました。 
詳しくはhttp://bw.jig.jp/privacy.htmlをご覧ください。"
2005-03-31,P901i・N901iCをご利用の方,"jigブラウザの最新版を公開しました。最新バージョンは3.1.7となっております。 
※今回のバージョンアップはP901i・N901iCの方が対象となります。 
該当端末の方はバージョンアップをお願いします。 

◇アプリ側 
・画像保存でNOを押したときに、確認ダイアログから戻れない不具合を修正 
◇サーバ側(バージョンアップ不要) 
・テーブルレイアウト調整"
2005-04-01,10KB版jigブラウザを公開しました,"携帯電話からPCサイトが閲覧できる世界最小フルブラウザ、『10KB版jigブラウザ』を公開いたしました。
2005年4月1日から4月30日までの1ヶ月間の期間限定で公開中です。
無料でお使いいただけますので、DoCoMo iアプリ対応端末をお持ちの方は是非お使いください。
ダウンロードはこちらから
※i-modeでのアクセスになります。"
2005-04-01,AU版をご利用の方,"jigブラウザの最新版を公開しました。最新バージョンは3.1.8となっております。 
※今回のバージョンアップはAUの方が対象となります。 

・AU版でショートカットとクリアキーが使えない不具合を修正"
2005-04-18,Mobile Edy決済対応,"jigブラウザがMobile Edy決済に対応いたしました。（DoCoMoのみ）
・DoCoMo FeliCa対応端末（おサイフケータイ）をお使いの方は、携帯電話からのオンライン決済時に、Mobile Edy決済をご利用いただくことができます。
Mobile Edy決済について詳しく知りたい方はこちら
"
2005-04-19,Mobile Edy決済不具合について,"2005年4月18日17:00～4月19日15:00の間、サーバに障害が発生し、一部のお客様がEdy決済をご利用できない状態となっておりました。現在は復旧しております。
ご迷惑をお掛けし、大変申し訳ございませんでした。"
2005-04-20,RSSの不具合について,RSSが更新されないという不具合が一部の端末で発生しております。ご迷惑をおかけいたしまして申し訳ございません。現在原因の調査・修正をおこなっておりますので修正完了までお待ちください。
2005-04-21,jigブラウザVer4.0.0リリース,"jigブラウザの最新版を公開しました。最新バージョンは4.0.0となっておりま
す。
今回は、アプリのバージョンを揃える為に強制バージョンアップとなりますので
ご了承ください。DoCoMoはバージョンアップを、auは再ダウンロードをお願いし
ます。

・PCメール機能の追加
　普段お使いのPOP3メールの送受信が可能です。

【DoCoMo 900i/901i、auのみ】
・任意のRSSチャンネル登録機能の追加
　お好きなRSSチャンネルを3つまで追加することが可能です。
・検索メニューをTOOLメニューに変更
・TOOLにgooブログ検索を追加

【DoCoMo 900i/901iのみ】
・スクリーンショット機能の追加
　表示している画面を撮影して保存することが可能です。

【DoCoMo 700i/506i/505iシリーズ、premini-IIのみ】
・縮小ビュー中にテンキーで画面移動
　テンキーで赤枠を移動させて画面移動をすることが可能です。
・N700iのニューロポインタ対応（ブラウザ画面のみ）

【auのみ】
・表示の高速化

追加機能の詳細は[HELP]→「各機能詳細」をご覧ください。

※ホーム設定で「空白」に設定している場合に強制バージョンアップができない
不具合が確認されております。該当する方はお手数ですが、通常の手順でバージョ
ンアップや再ダウンロードをしてください。
"
2005-04-21,RSS不具合修正,RSSが更新されないという不具合が発生しておりましたが、現在は修正されております。ご迷惑をおかけいたしました。
2005-04-22,jigブラウザVer4.0.1リリース,"jigブラウザの最新版を公開しました。最新バージョンは4.0.1となっておりま す。
DoCoMoはバージョンアップを、auは再ダウンロードをお願いします。今回はDoCoMo 900i/901i、auの方のみです。 

・セキュリティ設定を追加
　MENU⇒設定⇒セキュリティーから暗証番号の設定が行えます。５分間キー入力がないとパスワード入力画面または待受状態に移行します。

　起動時と待受から活性化するときにパスワードを入力
　起動したまま５分キー入力がないと画面を消去し、パスワード入力画面に移行
　有効・無効設定可能
　パスワードは３桁から８桁の数字を設定可能
　初期設定無効
　設定履歴保存によってパスワードをサーバに保存 

・文章ビューの不具合修正
　決定キーを押してもページに戻らないバグを修正

・一部RSSが追加できない不具合を修正

・PCメールの不具合を修正
　メール詳細画面の日付の異常を修正
　エラーが発生してPOP3サーバ再設定ができなくなっていた不具合を修正
　エラーが発生しました null と表示されていた不具合を一部修正

【DoCoMo 900i/901iのみ】
・スクリーンショットで文字サイズが反映されない不具合修正
・待受画像を初期画像を選択したときの表示不具合を修正
・Nのニューロポインタによるメニュー操作性を調整
"
